invoice_id,date,description,amount,currency,room_number,category_true
INV04866,2024-10-11,Steak medium rare with mashed potatoes,94.41,USD,155,Food & Beverage - Restaurant
INV04867,2025-10-12,Hot stone massage - 60 min session,192.57,USD,160,Spa & Wellness
INV04868,2024-04-23,"MB 341: 2 water, 1 coke, peanuts",54.78,USD,424,Food & Beverage - Minibar
INV04869,2024-12-19,Room 440 - late night snack + minibar,42.11,EUR,291,Food & Beverage - Room Service
INV04870,2024-01-30,Room service: pizza + tea - Room4 01,60.93,EUR,103,Food & Beverage - Room Service
INV04871,2025-12-19,Deep tissue massage 60 minutes,223.7,GBP,482,Spa & Wellness
INV04872,2024-06-02,Spa treatment - Swedish massage 90min,170.69,EUR,475,Spa & Wellness
INV04873,2024-11-08,Sushi platter 12 pcs,30.26,EUR,429,Food & Beverage - Restaurant
INV04874,2025-12-08,Business center: printing 5 pages + scanning,317.62,EUR,234,Events & Meetings
INV04875,2024-06-12,2x espresso + 1 croissant,54.24,EUR,213,Food & Beverage - Restaurant
INV04876,2025-08-05,Airport shuttle round trip,112.09,EUR,476,Transportation
INV04877,2025-04-01,Manicure + pedicure combo,139.63,USD,131,Spa & Wellness
INV04878,2025-03-14,Night RS 145: cheese toastie  +tea,78.34,EUR,438,Food & Beverage - Room Service
INV04879,2024-10-13,Room damage charge - broken lamp,120.39,EUR,232,Room Charges
INV04880,2024-08-31,Housekeeping extra cleaning request,32.99,USD,102,Laundry & Housekeeping
INV04881,2025-01-07,Conference room rental - 45h,1565.96,EUR,445,Events & Meetings
INV04882,2024-03-26,Room service order #121: burger + fries + coke,82.99,EUR,400,Food & Beverage - Room Service
INV04883,2025-01-27,FACIAL TREATMENT - ANTI AGING PREMIUM,98.26,USD,395,Spa & Wellness
INV04884,2025-07-30,2x espresso + 1 croissant,75.68,GBP,188,Food & Beverage - Restaurant
INV04885,2024-01-05,Express laundry same day - 7 items,64.7,EUR,496,Laundry & Housekeeping
INV04886,2024-02-05,Taxi arrangement to city center,216.02,GBP,340,Transportation
INV04887,2025-09-19,Late checkout fee - Room 299,77.75,EUR,406,Room Charges
INV04888,2025-03-22,Steak medium rare with mashe dpotatoes,111.13,USD,221,Food & Beverage - Restaurant
INV04889,2024-12-05,Room upgarde: Standard to Deluxe,186.65,EUR,445,Room Charges
INV04890,2024-06-02,Room 438 - late night snack + minibar,81.8,EUR,474,Food & Beverage - Room Service
INV04891,2025-03-22,Meeting room: half day + coffee break,1425.0,EUR,517,Events & Meetings
INV04892,2024-03-15,Sushi platter 12 pcs,64.75,EUR,233,Food & Beverage - Restaurant
INV04893,2025-12-04,Taxi arrangementt o city center,21.17,EUR,131,Transportation
INV04894,2024-10-05,Parking 3 days - underground,139.65,EUR,357,Transportation
INV04895,2024-07-27,Night RS 381: cheese toastie + tea,18.45,EUR,191,Food & Beverage - Room Service
INV04896,2025-12-22,Cheese platter + glsas of wine,103.46,GBP,292,Food & Beverage - Restaurant
INV04897,2025-07-03,Business center: printing 2 pages + scanning,956.31,EUR,127,Events & Meetings
INV04898,2025-06-13,Minibar 464: whisky miniature + mixer,50.61,USD,241,Food & Beverage - Minibar
INV04899,2025-08-05,Parking 2 days - underground,192.27,USD,434,Transportation
INV04900,2025-02-15,Club sandwich + french fries + coffee,34.21,USD,350,Food & Beverage - Restaurant
INV04901,2024-12-05,Taxi arrangement to city center,131.54,EUR,106,Transportation
INV04902,2025-06-02,Breakfast buffet - 2 guests,118.91,EUR,368,Food & Beverage - Restaurant
INV04903,2024-11-29,Club sandwich + french fries + wine,34.66,USD,183,Food & Beverage - Restaurant
INV04904,2024-07-01,room 235 - late night snack + minibar,78.38,EUR,420,Food & Beverage - Room Service
INV04905,2024-07-21,Room 492: breakfast in bed - full english,44.29,EUR,506,Food & Beverage - Room Service
INV04906,2025-11-29,Minibar 504: whisky miniature + mixer,16.87,USD,236,Food & Beverage - Minibar
INV04907,2025-07-29,Early hceck-in surcharge,32.64,USD,142,Room Charges
INV04908,2025-02-01,Manicure + pedicure combo,163.26,USD,206,Spa & Wellness
INV04909,2024-10-16,Burger deluxe + onion rings + wine,105.05,GBP,264,Food & Beverage - Restaurant
INV04910,2024-08-26,Room service: salad + coffee - Room 282,45.2,USD,252,Food & Beverage - Room Service
INV04911,2025-11-08,Projector + screen rental,1293.77,EUR,402,Events & Meetings
INV04912,2025-11-26,Kids meal: chicken nuggets + juice,112.54,EUR,270,Food & Beverage - Restaurant
INV04913,2025-07-16,Parking 3 days - underground,173.59,USD,164,Transportation
INV04914,2025-07-08,Cheese platter + glass of wine,68.67,EUR,228,Food & Beverage - Restaurant
INV04915,2024-06-15,RS #153: continental breakfast,62.54,EUR,148,Food & Beverage - Room Service
INV04916,2024-04-16,Valet parking - 4 nigths,159.97,EUR,428,Transportation
INV04917,2024-11-12,Spa treatment - Swedish massage 30min,165.03,EUR,375,Spa & Wellness
INV04918,2025-09-18,Conferenec room rental - 30h,698.16,EUR,288,Events & Meetings
INV04919,2025-05-21,Aromatherapy session 120min,331.47,EUR,168,Spa & Wellness
INV04920,2025-04-04,Caesar salad + sparkling water,102.98,EUR,391,Food & Beverage - Restaurant
INV04921,2024-01-24,"MB: 1x juice, chocolate bar",32.13,USD,322,Food & Beverage - Minibar
INV04922,2024-06-23,Room service: salad + juice - Room 324,43.35,USD,197,Food & Beverage - Room Service
INV04923,2024-08-20,Laundry service - 5 items express,13.06,EUR,470,Laundry & Housekeeping
INV04924,2025-09-27,Room safe deposit box,48.52,EUR,175,Room Charges
INV04925,2024-12-06,Minibar consumption Room 269,13.4,EUR,175,Food & Beverage - Minibar
INV04926,2024-03-14,Room upgrade: Standard to Deluxe,98.53,GBP,135,Room Charges
INV04927,2025-01-27,conference room rental - 45h,1777.93,USD,247,Events & Meetings
INV04928,2025-04-17,Projector + screen rental,870.94,USD,238,Events & Meetings
INV04929,2025-02-18,Aromatherapy session 90min,221.19,EUR,358,Spa & Wellness
INV04930,2024-12-01,Kids meal: chicken nuggets + juice,63.09,EUR,361,Food & Beverage - Restaurant
INV04931,2024-10-11,Lunch set menu: soup + main + dessert,33.45,GBP,268,Food & Beverage - Restaurant
INV04932,2025-04-02,Room upgrade: Standard to Deluxe,56.72,USD,352,Room Charges
INV04933,2025-01-01,Express laundry same da y- 3 items,72.8,EUR,424,Laundry & Housekeeping
INV04934,2025-03-01,Housekeeping extra cleaning request,75.16,GBP,462,Laundry & Housekeeping
INV04935,2025-01-24,Minibar restock + consumption Rm248,37.34,USD,254,Food & Beverage - Minibar
INV04936,2024-09-04,Room damage charge - broken lamp,47.92,USD,410,Room Charges
INV04937,2025-05-20,Breakfast buffet - 1 guests,106.97,EUR,404,Food & Beverage - Restaurant
INV04938,2024-01-04,Lunch set menu: soup + main + dessert,21.58,EUR,192,Food & Beverage - Restaurant
INV04939,2024-04-29,Facial treatment - anti aging premium,224.59,EUR,489,Spa & Wellness
INV04940,2024-08-04,Minibar restock + consumption Rm305,18.61,USD,368,Food & Beverage - Minibar
INV04941,2024-10-16,RS: 2x club sandw delivered to 391,56.98,EUR,147,Food & Beverage - Room Service
INV04942,2024-10-12,Night RS 414: cheese toastie + tea,54.73,USD,149,Food & Beverage - Room Service
INV04943,2025-04-02,aromatherapy session 30min,266.7,EUR,412,Spa & Wellness
INV04944,2024-04-13,Manicure + pedicure combo,222.41,EUR,513,Spa & Wellness
INV04945,2024-10-30,Meeting room: half day + coffee break,1577.28,USD,190,Events & Meetings
INV04946,2025-08-06,2x espresso + 1 croissant,34.07,EUR,140,Food & Beverage - Restaurant
INV04947,2024-06-15,Bicycle rental 4 hours,57.82,EUR,396,Transportation
INV04948,2025-08-17,Business center: printing 3 pages + scanning,796.0,USD,501,Events & Meetings
INV04949,2024-08-29,Room service: burger + coke - Room 246,52.87,EUR,413,Food & Beverage - Room Service
INV04950,2025-05-28,"Laundry: 1x shirts, 1x pants",40.05,GBP,118,Laundry & Housekeeping
INV04951,2025-06-15,Room 377: breakfast in bed - full english,58.72,GBP,475,Food & Beverage - Room Service
INV04952,2025-04-05,Pizza Margherita + wine,78.13,USD,392,Food & Beverage - Restaurant
INV04953,2024-08-06,Minibar consumption Room 118,25.46,GBP,243,Food & Beverage - Minibar
INV04954,2024-03-17,"Laundry: 1x shirts, 2x pants",53.88,USD,167,Laundry & Housekeeping
INV04955,2024-10-25,Projector + screen rental,829.71,EUR,336,Events & Meetings
INV04956,2025-04-13,Room safe deposit box,109.44,EUR,105,Room Charges
INV04957,2025-01-13,Lunch set menu: soup + main + dessert,86.24,EUR,473,Food & Beverage - Restaurant
INV04958,2024-06-13,room 241: breakfast in bed - full english,71.83,USD,413,Food & Beverage - Room Service
INV04959,2025-04-02,Steak medium rare with mashed potaotes,118.46,EUR,383,Food & Beverage - Restaurant
INV04960,2025-05-04,Dry cleaning: 2 suits,43.65,EUR,444,Laundry & Housekeeping
INV04961,2025-06-23,Early check-in surcharge,185.8,USD,436,Room Charges
INV04962,2024-11-26,Car rental arrangement - 3 days,193.7,USD,294,Transportation
INV04963,2024-08-03,AV equipment rental full day,1173.07,USD,484,Events & Meetings
INV04964,2025-03-26,Extra bed adedd to Room 348,197.5,USD,337,Room Charges
INV04965,2025-04-25,Yoga class - private session 90min,179.63,EUR,455,Spa & Wellness
INV04966,2025-06-02,Minibar 469: whisky miniature + mixer,47.8,EUR,126,Food & Beverage - Minibar
INV04967,2025-03-09,Mini bar: 2 soft drinks + snacks,11.88,EUR,431,Food & Beverage - Minibar
INV04968,2024-06-23,Business center: printing 3 pages + scanning,920.62,EUR,279,Events & Meetings
INV04969,2025-02-24,Spa day pass - pool + sauna + hammam,135.92,USD,447,Spa & Wellness
INV04970,2025-10-11,Room service order #445:b urger + fries + coke,58.64,EUR,391,Food & Beverage - Room Service
INV04971,2024-05-22,Rm upgrade: Standard to Deluxe,176.52,EUR,118,Room Charges
INV04972,2025-10-24,Valet parking - 4 nights,26.57,EUR,229,Transportation
INV04973,2025-01-21,Nigh tRS 413: cheese toastie + tea,68.25,GBP,158,Food & Beverage - Room Service
INV04974,2024-03-13,Conference room rental - 90h,889.99,EUR,256,Events & Meetings
INV04975,2024-03-25,AV equipment rental full day,1027.14,EUR,341,Events & Meetings
INV04976,2024-03-24,RS: 2x club sandwcih delivered to 114,27.45,GBP,140,Food & Beverage - Room Service
INV04977,2025-12-10,Night RS 357: cheese toastie + tea,78.78,EUR,418,Food & Beverage - Room Service
INV04978,2025-02-04,Early check-in surcharge,93.84,EUR,166,Room Charges
INV04979,2025-06-06,Lunch set menu: soup + main + dessert,71.43,EUR,192,Food & Beverage - Restaurant
INV04980,2024-03-08,Late checkout fee - Room 163,70.85,EUR,376,Room Charges
INV04981,2025-12-04,hot stone massage - 60 min session,239.45,EUR,128,Spa & Wellness
INV04982,2024-07-15,Minibar 355: whisky miniature + mixer,52.36,USD,251,Food & Beverage - Minibar
INV04983,2024-07-18,Body scrub + wrap treatment,53.66,EUR,507,Spa & Wellness
INV04984,2025-08-11,RS #222: continental breakfast,60.22,GBP,346,Food & Beverage - Room Service
INV04985,2025-08-05,Taxi arrangement to city center,171.36,EUR,221,Transportation
INV04986,2024-03-29,Body scrub + wrap treatment,322.96,EUR,274,Spa & Wellness
INV04987,2025-02-18,"Minibar: 5x beer, 4x wine, chips",20.92,GBP,424,Food & Beverage - Minibar
INV04988,2025-07-21,Room 109 - late night snack + minibar,37.92,EUR,265,Food & Beverage - Room Service
INV04989,2025-03-20,Room service: soup + wine - Room 238,77.63,EUR,179,Food & Beverage - Room Service
INV04990,2025-03-04,Body scrub + wrap treatment,173.47,EUR,242,Spa & Wellness
INV04991,2024-07-15,Thai green curry with jasmine rice,117.84,EUR,174,Food & Beverage - Restaurant
INV04992,2025-03-15,Late checkout fee - Room 282,45.55,EUR,398,Room Charges
INV04993,2025-10-23,AV equipment rental full day,1497.0,USD,116,Events & Meetings
INV04994,2024-07-22,Airport shuttle round trip,15.81,EUR,397,Transportation
INV04995,2025-10-15,Cheese platter + glass of wine,39.93,GBP,473,Food & Beverage - Restaurant
INV04996,2024-10-03,Meeting room: half day + coffee break,1563.59,USD,484,Events & Meetings
INV04997,2024-06-06,"MB: 3x juice, chocolate bar",60.71,GBP,334,Food & Beverage - Minibar
INV04998,2025-05-20,Burger deluxe + onion rings + wine,78.3,EUR,364,Food & Beverage - Restaurant
INV04999,2025-04-14,Spa day pass - pool + sauna + hammam,290.58,EUR,373,Spa & Wellness
INV05000,2024-05-30,Room 202 - late night snack + minibar,63.6,GBP,162,Food & Beverage - Room Service
INV05001,2024-02-08,Night RS 173: cheese toastie + tea,69.75,EUR,415,Food & Beverage - Room Service
INV05002,2024-07-15,EARLY CHECK-IN SURCHARGE,71.66,EUR,223,Room Charges
INV05003,2025-05-23,Minibar restock + consumption Rm320,25.21,EUR,298,Food & Beverage - Minibar
INV05004,2024-12-19,Early check-in surcharge,99.09,EUR,441,Room Charges
INV05005,2024-02-25,hot stone massage - 45 min session,92.23,USD,324,Spa & Wellness
INV05006,2025-03-09,Breakfast buffet - 4 guests,24.04,EUR,462,Food & Beverage - Restaurant
INV05007,2024-02-22,Rm 301: breakfast in bed - full english,53.03,USD,138,Food & Beverage - Room Service
INV05008,2025-11-26,Room damage charge - broken lamp,153.58,EUR,203,Room Charges
INV05009,2025-10-08,Caesar salad + sparkling water,102.69,EUR,467,Food & Beverage - Restaurant
INV05010,2024-12-24,Cheese platter + glass of wine,58.68,EUR,337,Food & Beverage - Restaurant
INV05011,2025-04-10,Night RS 408: cheese toastie + tea,56.1,EUR,206,Food & Beverage - Room Service
INV05012,2025-03-27,Room service order #356: burger + fries + coke,79.12,USD,223,Food & Beverage - Room Service
INV05013,2025-10-14,Room safe deposit box,127.54,EUR,455,Room Charges
INV05014,2025-07-04,minibar restock + consumption rm499,50.98,USD,418,Food & Beverage - Minibar
INV05015,2025-07-12,Caesar salad + sparkling water,75.09,EUR,146,Food & Beverage - Restaurant
INV05016,2024-03-28,RS: 2x club sandwich delivered t o301,84.76,EUR,362,Food & Beverage - Room Service
INV05017,2025-12-06,Wedding packaeg deposit,1238.68,EUR,256,Events & Meetings
INV05018,2025-05-28,Club sandwich + french fries + water,34.56,GBP,231,Food & Beverage - Restaurant
INV05019,2024-01-03,Pizza Margherita + tea,102.26,EUR,167,Food & Beverage - Restaurant
INV05020,2024-03-15,Flipchart + markers + whiteboard,1245.38,EUR,131,Events & Meetings
INV05021,2024-10-22,Bicycle rental 1 hours,121.03,GBP,182,Transportation
INV05022,2024-08-15,"Minibar: 4x beer, 2x wine, chips",20.71,EUR,380,Food & Beverage - Minibar
INV05023,2024-04-30,Caesar salad + sparkling water,74.61,EUR,468,Food & Beverage - Restaurant
INV05024,2025-09-07,RS: 2x club sandw delivered to 380,65.93,EUR,417,Food & Beverage - Room Service
INV05025,2025-12-06,Facial treatment - anti aging premium,207.67,EUR,210,Spa & Wellness
INV05026,2024-03-24,Limo service to airport,216.31,EUR,352,Transportation
INV05027,2024-05-14,Room damage charge - broken lamp,46.5,EUR,270,Room Charges
INV05028,2025-11-06,Room 316: breakfast in bed - full english,82.77,EUR,403,Food & Beverage - Room Service
INV05029,2025-08-24,"MB: 4x juice, chocolate bar",60.78,GBP,426,Food & Beverage - Minibar
INV05030,2024-01-25,Limo service to airport,116.29,USD,430,Transportation
INV05031,2024-08-17,Minibar 225: whisky miniature + mixer,28.74,EUR,186,Food & Beverage - Minibar
INV05032,2024-08-30,Turndown service + extra towels,75.54,EUR,298,Laundry & Housekeeping
INV05033,2025-01-10,Minibar consumption Room 153,35.2,EUR,434,Food & Beverage - Minibar
INV05034,2024-01-28,2x espresso + 1 croissant,101.19,EUR,504,Food & Beverage - Restaurant
INV05035,2025-08-02,Spa day pass - pool + sauna + hammam,239.92,EUR,229,Spa & Wellness
INV05036,2025-05-17,Lunch set menu: soup + main + dessert,102.81,EUR,144,Food & Beverage - Restaurant
INV05037,2024-06-10,RS #430: continental breakfast,31.45,EUR,489,Food & Beverage - Room Service
INV05038,2025-09-06,Breakfast buffet - 5 guests,44.06,EUR,456,Food & Beverage - Restaurant
INV05039,2025-01-16,"MB 315: 2 water, 1 coke, peanuts",52.49,USD,383,Food & Beverage - Minibar
INV05040,2025-12-17,Rollaway bed - 5 nights,45.94,EUR,189,Room Charges
INV05041,2025-06-01,Bicycle rental 7 hours,57.7,USD,363,Transportation
INV05042,2024-03-12,Parking 7 days - underground,206.47,USD,455,Transportation
INV05043,2024-03-23,Cheese platter + glass of wine,107.43,USD,510,Food & Beverage - Restaurant
INV05044,2024-08-31,2x espresso + 1 croissant,12.31,GBP,483,Food & Beverage - Restaurant
INV05045,2024-06-01,Room safe deposit box,23.05,EUR,476,Room Charges
INV05046,2024-08-11,Caesar salad + sparkling water,92.79,EUR,298,Food & Beverage - Restaurant
INV05047,2024-03-04,Deep tissue massage 30 minutes,334.28,USD,340,Spa & Wellness
INV05048,2025-10-13,Hot stone massage - 90 min session,245.9,USD,248,Spa & Wellness
INV05049,2024-04-17,Spa day pass - pool + sauna + hammam,62.52,USD,484,Spa & Wellness
INV05050,2024-06-29,Facial treatment - anti aging premium,341.08,EUR,396,Spa & Wellness
INV05051,2024-11-18,Nihgt RS 420: cheese toastie + tea,50.39,EUR,193,Food & Beverage - Room Service
INV05052,2024-12-18,Thai green curry with jasmine rice,44.95,EUR,163,Food & Beverage - Restaurant
INV05053,2024-06-22,RS #295: continental breakfast,21.97,EUR,467,Food & Beverage - Room Service
INV05054,2025-06-18,Airport shuttle round trip,95.65,EUR,209,Transportation
INV05055,2024-01-28,laundry service - 6 items express,10.25,USD,387,Laundry & Housekeeping
INV05056,2024-07-04,AV equipment rental full day,1784.42,EUR,247,Events & Meetings
INV05057,2025-05-01,2x espresso + 1 croissant,33.53,EUR,339,Food & Beverage - Restaurant
INV05058,2024-07-16,Wedding package deposit,654.05,EUR,398,Events & Meetings
INV05059,2024-05-18,Conference room rental - 45h,1217.59,EUR,472,Events & Meetings
INV05060,2025-07-12,Room service: omelette + water - Room 400,42.22,EUR,504,Food & Beverage - Room Service
INV05061,2024-07-18,HOT STONE MASSAGE - 120 MIN SESSION,164.04,EUR,323,Spa & Wellness
INV05062,2025-07-28,"Laundry: 7x shirts, 4x pants",34.83,EUR,363,Laundry & Housekeeping
INV05063,2025-01-17,Projector + screen rental,565.61,EUR,465,Events & Meetings
INV05064,2024-12-01,Dry cleaning: 6 suits,37.99,EUR,315,Laundry & Housekeeping
INV05065,2024-12-10,Aromatherapy session 60min,203.19,USD,434,Spa & Wellness
INV05066,2024-03-02,Airport shuttle round trip,52.91,USD,501,Transportation
INV05067,2024-04-17,Valet parking - 7 nights,60.33,USD,223,Transportation
INV05068,2025-11-07,Event space: cocktail reception 4 guests,1721.97,USD,338,Events & Meetings
INV05069,2025-04-15,Manicure + pedicure combo,289.29,EUR,368,Spa & Wellness
INV05070,2025-06-21,"Laundry: 4x shirts, 3x pants",17.17,EUR,131,Laundry & Housekeeping
INV05071,2024-06-09,Aromatherapy session 90min,276.9,USD,191,Spa & Wellness
INV05072,2025-03-13,Caesar salad + sparkling water,89.21,EUR,357,Food & Beverage - Restaurant
INV05073,2025-02-20,Body scrub + wrap treatment,164.07,EUR,375,Spa & Wellness
INV05074,2024-11-15,WEDDING PACKAGE DEPOSIT,132.91,EUR,496,Events & Meetings
INV05075,2025-05-30,Fish and chips + coleslaw,105.76,USD,115,Food & Beverage - Restaurant
