transaction_id,customer_id,transaction_date,nights,room_type,daily_rate,total_revenue,hotel_type,booking_channel,meal_plan,extra_spend
T036606,C04247,2026-01-22,5,Deluxe,547.1,2735.48,Resort Hotel,OTA,HB,69.2
T036607,C04248,2025-04-05,4,Superior,265.19,1060.74,Resort Hotel,OTA,RO,71.0
T036608,C04248,2025-05-11,7,Superior,217.07,1519.5,Resort Hotel,OTA,RO,50.05
T036609,C04248,2025-07-05,7,Deluxe,355.99,2491.96,City Hotel,Direct,HB,57.56
T036610,C04248,2026-05-25,4,Standard,216.29,865.14,City Hotel,Direct,HB,59.89
T036611,C04249,2024-03-25,7,Standard,153.32,1073.22,Resort Hotel,Corporate,BB,128.48
T036612,C04249,2024-09-10,5,Standard,111.43,557.13,City Hotel,Corporate,FB,84.03
T036613,C04249,2025-02-09,14,Superior,164.06,2296.81,Resort Hotel,Direct,HB,79.21
T036614,C04249,2025-07-08,7,Suite,414.75,2903.22,City Hotel,Direct,FB,40.94
T036615,C04249,2025-11-24,3,Standard,210.3,630.91,City Hotel,Corporate,BB,11.97
T036616,C04250,2024-08-06,1,Superior,195.42,195.42,Resort Hotel,Corporate,FB,0.75
T036617,C04250,2025-05-26,7,Standard,137.3,961.09,City Hotel,OTA,RO,49.74
T036618,C04250,2025-12-13,4,Superior,147.83,591.34,City Hotel,Direct,BB,30.12
T036619,C04250,2026-02-09,2,Standard,113.37,226.74,Resort Hotel,Corporate,BB,67.84
T036620,C04251,2024-10-11,7,Deluxe,244.93,1714.52,City Hotel,OTA,FB,47.05
T036621,C04251,2026-02-05,14,Standard,103.39,1447.51,Resort Hotel,OTA,BB,71.2
T036622,C04252,2024-05-07,5,Deluxe,561.41,2807.03,City Hotel,OTA,HB,28.03
T036623,C04252,2024-05-22,7,Superior,403.56,2824.89,City Hotel,OTA,HB,12.51
T036624,C04252,2024-09-01,5,Deluxe,456.45,2282.25,City Hotel,Corporate,BB,121.99
T036625,C04252,2024-09-11,4,Deluxe,411.31,1645.24,City Hotel,OTA,BB,4.64
T036626,C04252,2025-08-03,3,Superior,525.63,1576.89,Resort Hotel,OTA,BB,0.0
T036627,C04252,2025-11-12,14,Deluxe,504.45,7062.28,City Hotel,OTA,HB,0.0
T036628,C04253,2024-11-02,3,Superior,540.39,1621.17,Resort Hotel,Corporate,RO,94.28
T036629,C04253,2025-08-20,3,Superior,221.43,664.3,Resort Hotel,OTA,HB,28.54
T036630,C04253,2026-04-21,3,Standard,443.36,1330.08,City Hotel,OTA,HB,129.33
T036631,C04254,2024-10-22,3,Deluxe,191.19,573.57,City Hotel,Direct,RO,0.47
T036632,C04254,2025-11-15,3,Superior,258.26,774.78,Resort Hotel,Corporate,BB,69.21
T036633,C04255,2024-09-03,3,Deluxe,310.58,931.73,City Hotel,Direct,BB,14.94
T036634,C04255,2024-09-11,7,Superior,246.15,1723.03,Resort Hotel,Direct,FB,100.02
T036635,C04255,2024-12-31,1,Deluxe,219.2,219.2,Resort Hotel,Direct,HB,93.42
T036636,C04255,2025-02-05,7,Deluxe,538.37,3768.56,City Hotel,Corporate,BB,47.4
T036637,C04255,2025-11-02,2,Superior,211.29,422.59,City Hotel,OTA,RO,2.83
T036638,C04256,2024-05-07,2,Deluxe,562.39,1124.79,Resort Hotel,Corporate,RO,44.82
T036639,C04256,2024-07-11,3,Standard,141.36,424.09,City Hotel,OTA,HB,67.72
T036640,C04256,2024-07-17,3,Superior,334.64,1003.93,Resort Hotel,Corporate,HB,69.08
T036641,C04256,2024-10-14,3,Standard,415.85,1247.55,Resort Hotel,Direct,RO,95.34
T036642,C04256,2025-04-05,2,Standard,204.86,409.73,City Hotel,Corporate,FB,19.57
T036643,C04256,2025-08-29,1,Standard,305.11,305.11,Resort Hotel,OTA,HB,19.88
T036644,C04257,2024-03-29,10,Suite,701.14,7011.41,City Hotel,Direct,BB,23.78
T036645,C04257,2024-08-05,3,Standard,245.05,735.15,City Hotel,OTA,FB,41.07
T036646,C04257,2024-08-18,3,Superior,250.03,750.1,Resort Hotel,Corporate,HB,44.79
T036647,C04257,2025-02-14,14,Deluxe,240.53,3367.35,Resort Hotel,OTA,RO,28.61
T036648,C04257,2025-03-07,10,Presidential,859.96,8599.61,City Hotel,OTA,HB,75.26
T036649,C04257,2025-05-16,3,Superior,268.41,805.24,City Hotel,Direct,HB,108.74
T036650,C04257,2025-06-24,3,Deluxe,233.93,701.79,Resort Hotel,Direct,BB,9.21
T036651,C04257,2025-09-11,4,Superior,363.88,1455.52,Resort Hotel,Direct,BB,96.17
T036652,C04258,2024-07-11,1,Standard,181.22,181.22,City Hotel,OTA,RO,0.59
T036653,C04258,2024-09-19,7,Suite,604.37,4230.56,City Hotel,Travel Agent,BB,127.86
T036654,C04258,2024-10-12,2,Standard,91.75,183.5,Resort Hotel,OTA,BB,61.68
T036655,C04258,2025-06-08,3,Deluxe,179.16,537.49,Resort Hotel,OTA,BB,46.49
T036656,C04259,2024-07-22,10,Standard,212.39,2123.94,Resort Hotel,Direct,FB,0.0
T036657,C04259,2025-05-06,2,Suite,785.73,1571.46,City Hotel,Travel Agent,HB,56.87
T036658,C04260,2025-01-02,5,Suite,1022.87,5114.34,City Hotel,Corporate,BB,114.86
T036659,C04260,2025-01-29,3,Superior,530.44,1591.31,Resort Hotel,Corporate,RO,69.34
T036660,C04260,2025-10-29,2,Superior,346.62,693.23,City Hotel,OTA,RO,132.3
T036661,C04260,2026-06-12,14,Standard,347.84,4869.78,City Hotel,Travel Agent,BB,16.02
T036662,C04261,2025-02-10,3,Standard,200.45,601.35,City Hotel,Travel Agent,FB,55.53
T036663,C04261,2025-03-17,2,Deluxe,286.46,572.93,Resort Hotel,Direct,HB,0.0
T036664,C04261,2025-05-03,7,Standard,226.43,1584.98,City Hotel,Direct,BB,142.28
T036665,C04261,2025-08-03,10,Standard,574.02,5740.22,City Hotel,OTA,HB,0.0
T036666,C04262,2025-10-07,3,Deluxe,407.11,1221.33,Resort Hotel,OTA,HB,112.04
T036667,C04262,2025-12-25,3,Standard,298.88,896.63,City Hotel,Direct,BB,38.55
T036668,C04262,2026-04-02,3,Standard,219.85,659.54,Resort Hotel,Corporate,BB,0.0
T036669,C04263,2024-09-14,14,Deluxe,453.38,6347.3,City Hotel,Direct,RO,0.0
T036670,C04263,2024-11-23,3,Superior,694.52,2083.57,Resort Hotel,Corporate,FB,130.4
T036671,C04264,2024-11-30,3,Deluxe,225.17,675.52,City Hotel,Travel Agent,RO,62.74
T036672,C04264,2025-01-18,2,Standard,108.56,217.13,City Hotel,OTA,BB,38.98
T036673,C04264,2025-06-28,2,Standard,157.2,314.41,City Hotel,Travel Agent,BB,63.53
T036674,C04265,2025-12-16,10,Superior,523.91,5239.09,City Hotel,OTA,BB,76.45
T036675,C04266,2024-05-03,5,Deluxe,418.83,2094.14,Resort Hotel,Direct,HB,5.55
T036676,C04266,2024-06-11,5,Standard,289.84,1449.19,Resort Hotel,OTA,RO,25.03
T036677,C04266,2024-09-05,2,Standard,177.7,355.41,Resort Hotel,Corporate,RO,86.48
T036678,C04266,2024-12-01,5,Superior,292.34,1461.72,City Hotel,Direct,RO,45.74
T036679,C04266,2025-01-01,1,Superior,575.28,575.28,City Hotel,Direct,HB,117.85
T036680,C04266,2025-03-15,1,Superior,397.86,397.86,City Hotel,OTA,BB,21.85
T036681,C04266,2025-03-22,3,Standard,246.73,740.18,City Hotel,OTA,HB,77.26
T036682,C04266,2025-03-22,3,Superior,421.83,1265.5,Resort Hotel,Corporate,FB,0.0
T036683,C04266,2025-06-19,4,Standard,376.53,1506.12,City Hotel,OTA,BB,28.74
T036684,C04266,2025-06-27,4,Superior,342.67,1370.68,City Hotel,OTA,HB,85.78
T036685,C04266,2025-09-05,2,Superior,361.75,723.5,City Hotel,Direct,RO,8.49
T036686,C04267,2024-04-03,3,Superior,381.71,1145.13,Resort Hotel,Direct,HB,40.72
T036687,C04267,2024-06-06,14,Deluxe,320.13,4481.78,City Hotel,OTA,RO,0.0
T036688,C04267,2024-07-16,3,Superior,386.13,1158.39,City Hotel,Direct,BB,16.83
T036689,C04267,2025-02-22,7,Deluxe,377.26,2640.82,City Hotel,Direct,RO,26.4
T036690,C04267,2025-04-28,2,Standard,267.44,534.89,City Hotel,Direct,FB,35.09
T036691,C04267,2025-10-18,4,Deluxe,312.72,1250.9,City Hotel,OTA,RO,58.7
T036692,C04267,2025-11-19,2,Superior,269.56,539.12,City Hotel,OTA,HB,32.51
T036693,C04267,2026-01-17,7,Standard,322.66,2258.59,City Hotel,Direct,BB,33.4
T036694,C04268,2024-07-01,4,Standard,355.99,1423.98,Resort Hotel,Direct,BB,6.32
T036695,C04268,2024-08-02,3,Suite,907.1,2721.29,City Hotel,Direct,HB,36.45
T036696,C04268,2025-08-17,7,Superior,330.65,2314.55,Resort Hotel,Direct,RO,25.86
T036697,C04268,2025-10-19,4,Deluxe,464.03,1856.11,City Hotel,Direct,HB,96.93
T036698,C04268,2025-11-01,2,Superior,195.08,390.16,City Hotel,Travel Agent,FB,42.32
T036699,C04269,2024-12-30,4,Superior,365.61,1462.45,Resort Hotel,OTA,RO,40.89
T036700,C04269,2025-05-06,7,Superior,408.6,2860.19,City Hotel,Corporate,BB,71.04
T036701,C04269,2025-12-24,7,Standard,399.55,2796.82,Resort Hotel,Direct,HB,8.79
T036702,C04270,2024-05-12,3,Deluxe,341.14,1023.43,City Hotel,Direct,BB,39.65
T036703,C04270,2024-09-23,3,Standard,205.94,617.82,City Hotel,OTA,BB,57.4
T036704,C04270,2024-12-29,5,Standard,216.82,1084.12,Resort Hotel,Corporate,BB,19.91
T036705,C04270,2025-11-01,7,Superior,346.76,2427.32,City Hotel,Direct,HB,26.68
T036706,C04270,2026-02-16,3,Suite,407.9,1223.7,City Hotel,OTA,FB,6.55
T036707,C04271,2024-02-27,3,Superior,302.57,907.72,Resort Hotel,OTA,BB,76.14
T036708,C04271,2024-06-18,4,Superior,336.74,1346.94,Resort Hotel,OTA,FB,15.03
T036709,C04271,2025-04-20,4,Superior,348.86,1395.45,Resort Hotel,Direct,HB,54.26
T036710,C04271,2025-05-19,2,Presidential,1191.51,2383.01,City Hotel,Travel Agent,RO,115.36
T036711,C04271,2025-07-06,2,Superior,297.2,594.4,Resort Hotel,Travel Agent,FB,62.23
T036712,C04271,2025-08-12,3,Superior,293.3,879.9,City Hotel,Direct,RO,0.0
T036713,C04272,2024-05-27,2,Standard,70.11,140.22,Resort Hotel,OTA,HB,46.28
T036714,C04272,2024-06-15,5,Superior,134.72,673.58,Resort Hotel,Corporate,HB,32.85
T036715,C04272,2024-07-20,2,Standard,122.26,244.52,City Hotel,Direct,HB,21.97
T036716,C04273,2024-05-31,1,Deluxe,470.73,470.73,Resort Hotel,OTA,BB,82.43
T036717,C04273,2024-06-01,5,Superior,283.13,1415.64,City Hotel,OTA,HB,0.0
T036718,C04273,2024-12-31,5,Standard,221.58,1107.88,City Hotel,OTA,BB,59.75
T036719,C04273,2025-04-12,3,Standard,432.71,1298.14,City Hotel,Corporate,HB,56.78
T036720,C04273,2025-10-30,4,Standard,373.7,1494.78,Resort Hotel,OTA,BB,72.59
T036721,C04274,2024-09-28,4,Standard,177.2,708.79,City Hotel,OTA,BB,0.0
T036722,C04274,2024-10-12,2,Superior,227.6,455.21,Resort Hotel,Direct,BB,12.78
T036723,C04274,2025-01-16,5,Superior,163.17,815.85,City Hotel,OTA,BB,89.41
T036724,C04274,2025-02-02,5,Superior,153.83,769.14,City Hotel,Corporate,BB,55.17
T036725,C04274,2025-07-01,14,Suite,471.61,6602.6,City Hotel,Corporate,RO,46.41
T036726,C04274,2025-10-21,5,Superior,171.48,857.41,Resort Hotel,OTA,FB,69.27
T036727,C04274,2026-02-01,4,Suite,190.88,763.5,City Hotel,Direct,HB,0.0
T036728,C04275,2025-11-23,2,Standard,297.44,594.87,City Hotel,Direct,BB,86.87
T036729,C04276,2025-01-01,7,Deluxe,959.04,6713.31,City Hotel,Direct,BB,46.63
T036730,C04276,2025-04-06,5,Standard,181.9,909.51,City Hotel,Direct,HB,89.23
T036731,C04276,2026-04-13,1,Deluxe,370.48,370.48,Resort Hotel,Corporate,RO,20.43
T036732,C04277,2024-03-26,3,Deluxe,191.13,573.39,City Hotel,Direct,HB,108.42
T036733,C04277,2024-07-28,7,Superior,119.75,838.27,Resort Hotel,Corporate,BB,94.98
T036734,C04277,2024-10-20,1,Standard,107.95,107.95,City Hotel,Corporate,RO,43.05
T036735,C04277,2024-11-13,1,Deluxe,141.85,141.85,Resort Hotel,OTA,HB,53.57
T036736,C04277,2024-12-07,2,Superior,179.7,359.41,City Hotel,Direct,FB,40.0
T036737,C04277,2025-03-06,5,Standard,173.83,869.16,City Hotel,Direct,BB,28.12
T036738,C04277,2025-03-13,1,Superior,214.57,214.57,City Hotel,Corporate,BB,25.62
T036739,C04277,2025-03-24,1,Deluxe,167.89,167.89,City Hotel,Travel Agent,HB,16.82
T036740,C04277,2025-05-21,1,Suite,281.5,281.5,Resort Hotel,Direct,HB,70.98
T036741,C04278,2026-05-24,1,Suite,724.8,724.8,City Hotel,Corporate,HB,27.49
T036742,C04279,2024-08-14,4,Superior,302.33,1209.33,Resort Hotel,OTA,BB,49.43
T036743,C04279,2024-11-18,3,Deluxe,520.02,1560.07,Resort Hotel,Direct,RO,0.0
T036744,C04279,2024-12-26,5,Superior,310.45,1552.26,Resort Hotel,Corporate,FB,66.71
T036745,C04279,2026-01-15,3,Standard,258.79,776.36,City Hotel,Direct,HB,30.06
T036746,C04280,2024-09-05,3,Superior,237.68,713.03,City Hotel,OTA,RO,72.77
T036747,C04280,2024-10-09,7,Standard,167.94,1175.57,Resort Hotel,Direct,BB,64.64
T036748,C04280,2024-12-27,5,Superior,129.13,645.64,City Hotel,Direct,BB,71.71
T036749,C04280,2025-05-26,5,Standard,172.02,860.09,Resort Hotel,OTA,FB,79.43
T036750,C04280,2025-08-22,2,Suite,377.15,754.29,Resort Hotel,OTA,BB,64.85
T036751,C04281,2024-12-02,4,Suite,462.39,1849.55,City Hotel,Corporate,BB,39.06
T036752,C04281,2025-05-03,1,Deluxe,214.0,214.0,Resort Hotel,OTA,BB,0.0
T036753,C04282,2024-09-07,3,Superior,389.62,1168.85,Resort Hotel,OTA,BB,105.37
T036754,C04282,2025-06-24,4,Deluxe,375.35,1501.38,Resort Hotel,Direct,FB,73.44
T036755,C04282,2025-07-05,5,Standard,191.15,955.77,City Hotel,Travel Agent,BB,41.42
T036756,C04282,2025-12-05,5,Standard,260.01,1300.05,Resort Hotel,OTA,RO,0.0
T036757,C04283,2024-08-28,4,Deluxe,589.66,2358.64,City Hotel,OTA,RO,9.48
T036758,C04283,2025-05-20,1,Deluxe,435.91,435.91,City Hotel,OTA,HB,52.08
T036759,C04283,2025-09-09,4,Suite,362.19,1448.75,City Hotel,Direct,BB,113.83
T036760,C04283,2026-03-15,4,Presidential,1014.72,4058.87,Resort Hotel,OTA,BB,54.02
T036761,C04284,2024-07-07,3,Suite,519.62,1558.86,City Hotel,Corporate,BB,39.85
T036762,C04284,2025-01-03,2,Superior,142.33,284.66,City Hotel,Travel Agent,BB,82.24
T036763,C04284,2025-05-03,7,Superior,90.12,630.82,Resort Hotel,Travel Agent,BB,74.36
T036764,C04284,2025-12-29,2,Standard,213.97,427.94,City Hotel,Direct,HB,42.19
T036765,C04284,2026-03-20,1,Deluxe,311.0,311.0,City Hotel,OTA,BB,69.33
T036766,C04285,2024-08-28,7,Superior,250.54,1753.76,City Hotel,OTA,BB,16.75
T036767,C04285,2025-12-09,5,Suite,374.71,1873.54,Resort Hotel,OTA,FB,29.89
T036768,C04285,2025-12-30,2,Superior,369.27,738.54,Resort Hotel,Travel Agent,BB,43.15
T036769,C04285,2026-03-07,2,Superior,298.07,596.14,City Hotel,Corporate,RO,47.73
T036770,C04286,2024-06-28,2,Standard,311.87,623.74,Resort Hotel,OTA,BB,18.71
T036771,C04286,2025-03-23,2,Deluxe,386.29,772.57,City Hotel,Travel Agent,BB,106.25
T036772,C04286,2025-09-20,4,Standard,291.58,1166.34,Resort Hotel,Direct,HB,0.0
T036773,C04287,2025-04-16,2,Deluxe,193.73,387.45,City Hotel,Corporate,RO,15.35
T036774,C04287,2025-10-31,10,Deluxe,225.56,2255.59,Resort Hotel,Corporate,BB,98.53
T036775,C04287,2026-01-24,5,Superior,269.23,1346.13,Resort Hotel,Corporate,FB,80.56
T036776,C04287,2026-03-07,3,Standard,169.69,509.08,City Hotel,Travel Agent,RO,60.35
T036777,C04288,2024-07-18,7,Standard,259.23,1814.62,Resort Hotel,OTA,BB,100.66
T036778,C04288,2025-04-22,2,Superior,349.22,698.43,Resort Hotel,Corporate,BB,36.44
T036779,C04288,2025-05-06,10,Deluxe,329.43,3294.3,City Hotel,OTA,BB,67.07
T036780,C04288,2025-05-19,5,Superior,337.48,1687.41,City Hotel,Corporate,FB,10.53
T036781,C04288,2025-07-21,4,Superior,310.45,1241.82,Resort Hotel,OTA,BB,66.67
T036782,C04288,2025-07-30,2,Superior,310.87,621.74,Resort Hotel,OTA,BB,26.49
T036783,C04288,2026-03-16,4,Standard,161.86,647.43,City Hotel,OTA,HB,22.97
T036784,C04289,2024-06-27,4,Deluxe,601.63,2406.51,Resort Hotel,Direct,HB,48.83
T036785,C04289,2025-04-17,2,Superior,496.15,992.3,City Hotel,Direct,BB,27.89
T036786,C04289,2026-02-11,7,Standard,285.35,1997.43,Resort Hotel,Direct,HB,7.91
T036787,C04289,2026-05-10,4,Deluxe,566.89,2267.57,Resort Hotel,Direct,BB,61.48
T036788,C04290,2025-12-05,2,Standard,230.52,461.04,City Hotel,Corporate,BB,55.41
T036789,C04291,2025-06-24,3,Deluxe,202.86,608.58,Resort Hotel,Corporate,HB,112.52
T036790,C04291,2025-10-09,1,Suite,912.91,912.91,Resort Hotel,Direct,FB,0.0
T036791,C04291,2026-01-14,3,Deluxe,515.72,1547.15,City Hotel,OTA,BB,0.0
T036792,C04291,2026-02-21,2,Deluxe,659.67,1319.34,Resort Hotel,Direct,RO,3.92
T036793,C04292,2025-05-23,2,Superior,479.66,959.31,City Hotel,OTA,BB,98.1
T036794,C04292,2025-08-30,7,Deluxe,602.13,4214.92,City Hotel,OTA,BB,59.94
T036795,C04292,2025-10-22,4,Deluxe,716.87,2867.49,Resort Hotel,OTA,HB,60.65
T036796,C04292,2025-11-22,4,Standard,443.23,1772.93,City Hotel,OTA,FB,39.35
T036797,C04292,2026-01-03,1,Standard,456.32,456.32,City Hotel,Corporate,BB,0.0
T036798,C04293,2024-10-29,7,Superior,203.82,1426.77,Resort Hotel,OTA,HB,43.96
T036799,C04293,2024-12-26,10,Superior,293.53,2935.33,Resort Hotel,Direct,HB,49.25
T036800,C04293,2025-02-27,1,Standard,428.49,428.49,City Hotel,Direct,RO,84.46
T036801,C04293,2025-03-04,10,Standard,175.69,1756.88,City Hotel,Direct,FB,80.14
T036802,C04293,2025-10-02,10,Deluxe,247.34,2473.37,City Hotel,OTA,HB,13.34
T036803,C04294,2025-03-09,4,Presidential,1416.34,5665.37,City Hotel,Direct,BB,0.0
T036804,C04295,2024-05-25,2,Superior,313.19,626.38,Resort Hotel,Corporate,BB,66.5
T036805,C04295,2024-06-29,10,Superior,519.42,5194.23,City Hotel,OTA,FB,4.12
T036806,C04295,2025-01-28,1,Superior,433.13,433.13,City Hotel,Direct,BB,82.16
T036807,C04295,2025-02-08,14,Superior,339.17,4748.36,City Hotel,Travel Agent,RO,27.65
T036808,C04296,2024-03-24,2,Standard,81.9,163.79,City Hotel,Direct,RO,58.38
T036809,C04296,2024-05-04,4,Superior,281.22,1124.87,Resort Hotel,OTA,HB,59.14
T036810,C04296,2025-03-18,3,Superior,274.91,824.73,City Hotel,Direct,BB,40.8
T036811,C04297,2024-06-20,5,Standard,265.26,1326.32,City Hotel,OTA,HB,148.16
T036812,C04297,2024-11-24,2,Superior,617.04,1234.09,Resort Hotel,Direct,RO,67.58
T036813,C04297,2024-12-19,3,Superior,661.88,1985.65,City Hotel,OTA,FB,46.87
T036814,C04297,2025-06-04,3,Deluxe,652.3,1956.91,City Hotel,Direct,HB,44.94
T036815,C04297,2025-07-13,3,Superior,444.55,1333.65,Resort Hotel,Corporate,FB,49.68
T036816,C04297,2025-08-14,4,Standard,187.65,750.6,City Hotel,OTA,BB,57.62
T036817,C04298,2024-02-11,7,Deluxe,193.16,1352.13,Resort Hotel,Direct,BB,10.92
T036818,C04298,2025-10-03,3,Suite,671.67,2015.0,Resort Hotel,Corporate,HB,67.41
T036819,C04299,2025-02-03,3,Standard,169.32,507.97,City Hotel,OTA,RO,30.51
T036820,C04299,2026-01-31,3,Deluxe,138.23,414.7,City Hotel,Corporate,HB,42.66
T036821,C04300,2024-07-19,3,Standard,328.48,985.43,City Hotel,OTA,FB,70.51
T036822,C04300,2024-10-28,3,Deluxe,580.52,1741.56,City Hotel,OTA,BB,37.72
T036823,C04300,2025-02-14,1,Superior,401.56,401.56,City Hotel,OTA,HB,84.48
T036824,C04300,2025-02-21,1,Superior,349.48,349.48,Resort Hotel,Direct,BB,16.48
T036825,C04300,2025-05-27,7,Superior,365.41,2557.87,City Hotel,OTA,RO,33.17
T036826,C04301,2024-07-01,1,Deluxe,288.1,288.1,City Hotel,Corporate,RO,45.38
T036827,C04301,2024-10-13,1,Standard,160.89,160.89,City Hotel,Travel Agent,BB,54.45
T036828,C04301,2024-12-27,2,Presidential,288.75,577.51,Resort Hotel,Direct,HB,52.07
T036829,C04301,2025-04-02,3,Suite,184.97,554.9,Resort Hotel,OTA,BB,10.43
T036830,C04301,2025-07-10,1,Suite,378.05,378.05,City Hotel,OTA,RO,47.27
T036831,C04301,2025-10-05,2,Superior,360.51,721.02,Resort Hotel,Corporate,BB,22.41
T036832,C04301,2026-01-25,3,Superior,319.01,957.02,City Hotel,Direct,FB,97.79
T036833,C04301,2026-02-01,2,Standard,165.53,331.06,Resort Hotel,Direct,BB,8.28
T036834,C04302,2024-05-20,1,Superior,544.75,544.75,City Hotel,Direct,BB,33.14
T036835,C04302,2024-08-11,7,Deluxe,345.01,2415.1,Resort Hotel,Corporate,RO,75.64
T036836,C04302,2024-10-17,4,Standard,359.36,1437.43,City Hotel,Corporate,BB,80.58
T036837,C04302,2025-02-25,5,Standard,349.3,1746.52,City Hotel,Direct,BB,54.34
T036838,C04302,2025-08-02,1,Standard,409.41,409.41,Resort Hotel,OTA,BB,11.94
T036839,C04302,2025-11-19,3,Standard,364.8,1094.39,City Hotel,OTA,FB,75.89
T036840,C04303,2024-07-15,4,Deluxe,710.94,2843.76,City Hotel,Corporate,BB,43.06
T036841,C04303,2024-08-31,2,Standard,431.61,863.22,City Hotel,OTA,BB,138.93
T036842,C04303,2024-12-31,3,Deluxe,737.24,2211.72,City Hotel,Corporate,BB,76.77
T036843,C04303,2025-06-12,1,Superior,265.24,265.24,Resort Hotel,OTA,HB,31.97
T036844,C04303,2025-09-28,2,Standard,224.54,449.08,Resort Hotel,OTA,RO,58.67
T036845,C04304,2024-04-28,5,Standard,344.76,1723.82,Resort Hotel,Direct,FB,80.51
T036846,C04304,2024-05-03,5,Standard,317.48,1587.39,City Hotel,OTA,HB,30.52
T036847,C04304,2024-09-11,2,Standard,250.08,500.16,City Hotel,Direct,BB,49.78
T036848,C04304,2025-01-13,3,Deluxe,403.93,1211.79,City Hotel,Direct,FB,44.35
T036849,C04304,2025-04-05,3,Suite,794.41,2383.24,Resort Hotel,OTA,BB,131.46
T036850,C04304,2025-06-28,2,Superior,372.32,744.64,City Hotel,Travel Agent,BB,59.49
T036851,C04304,2025-08-08,3,Standard,285.22,855.66,City Hotel,Direct,FB,28.79
T036852,C04304,2025-12-02,3,Superior,238.79,716.38,Resort Hotel,Travel Agent,HB,123.61
T036853,C04305,2024-07-10,14,Standard,128.3,1796.21,Resort Hotel,Corporate,BB,30.19
T036854,C04305,2024-08-13,7,Suite,475.29,3327.03,Resort Hotel,Corporate,RO,20.01
T036855,C04305,2025-05-28,4,Superior,134.68,538.71,Resort Hotel,OTA,BB,71.14
T036856,C04305,2025-11-10,7,Standard,73.79,516.51,City Hotel,Travel Agent,BB,74.65
T036857,C04305,2025-11-30,2,Standard,79.25,158.5,City Hotel,OTA,HB,26.33
T036858,C04305,2025-12-21,3,Suite,258.63,775.88,Resort Hotel,OTA,BB,2.57
T036859,C04305,2026-01-17,2,Standard,97.62,195.25,City Hotel,OTA,HB,0.0
T036860,C04305,2026-04-06,5,Deluxe,295.23,1476.15,City Hotel,Corporate,FB,27.66
T036861,C04306,2024-07-09,7,Deluxe,367.9,2575.33,City Hotel,OTA,BB,115.36
T036862,C04306,2024-10-12,10,Standard,159.56,1595.59,Resort Hotel,Direct,HB,65.27
T036863,C04306,2024-11-16,2,Standard,249.46,498.92,Resort Hotel,OTA,BB,109.49
T036864,C04306,2025-11-06,7,Suite,547.08,3829.58,City Hotel,Travel Agent,BB,14.7
T036865,C04306,2026-01-02,14,Standard,207.35,2902.93,City Hotel,OTA,BB,57.86
T036866,C04306,2026-01-08,4,Standard,87.21,348.84,City Hotel,Corporate,RO,79.9
T036867,C04307,2024-07-01,14,Standard,218.28,3055.87,City Hotel,Corporate,HB,109.12
T036868,C04307,2024-12-05,10,Standard,218.85,2188.51,Resort Hotel,OTA,FB,63.6
T036869,C04307,2025-10-20,3,Superior,143.59,430.77,City Hotel,Direct,FB,57.7
T036870,C04308,2024-05-04,2,Deluxe,288.18,576.37,Resort Hotel,Corporate,HB,25.53
T036871,C04308,2024-10-26,10,Standard,242.53,2425.27,Resort Hotel,Corporate,BB,86.3
T036872,C04308,2025-01-07,4,Suite,729.82,2919.26,City Hotel,OTA,HB,0.0
T036873,C04308,2025-05-14,4,Superior,169.18,676.73,Resort Hotel,Direct,FB,42.67
T036874,C04308,2025-05-16,1,Superior,310.3,310.3,City Hotel,Corporate,BB,41.27
T036875,C04308,2025-06-27,2,Superior,105.72,211.44,City Hotel,Corporate,HB,65.65
T036876,C04309,2024-07-25,5,Standard,312.41,1562.05,City Hotel,Corporate,HB,0.83
T036877,C04309,2024-09-19,2,Standard,175.79,351.58,City Hotel,Corporate,BB,74.22
T036878,C04309,2024-11-09,14,Superior,292.04,4088.62,Resort Hotel,Corporate,BB,46.38
T036879,C04309,2025-07-29,1,Suite,406.66,406.66,City Hotel,OTA,RO,77.82
T036880,C04309,2025-09-08,3,Superior,276.83,830.48,Resort Hotel,Travel Agent,HB,78.83
T036881,C04309,2025-09-10,3,Deluxe,450.33,1351.0,Resort Hotel,Corporate,HB,32.06
T036882,C04309,2026-02-12,4,Standard,132.38,529.52,City Hotel,Direct,BB,2.76
T036883,C04310,2024-08-30,3,Standard,267.99,803.97,Resort Hotel,OTA,RO,28.96
T036884,C04310,2024-10-07,5,Superior,366.95,1834.74,Resort Hotel,Corporate,RO,45.61
T036885,C04310,2025-01-11,7,Suite,709.15,4964.03,City Hotel,OTA,FB,28.86
T036886,C04310,2025-01-17,2,Superior,338.34,676.68,City Hotel,Direct,HB,80.35
T036887,C04310,2025-04-28,3,Standard,321.88,965.63,City Hotel,Direct,HB,30.2
T036888,C04310,2025-11-16,4,Superior,453.65,1814.61,Resort Hotel,Direct,RO,20.35
T036889,C04310,2025-12-19,3,Deluxe,410.66,1231.99,City Hotel,Travel Agent,FB,151.26
T036890,C04310,2026-01-02,7,Suite,526.23,3683.58,City Hotel,Direct,RO,29.37
